PRODUCTION_BATCH_ID,KMAT_ID,PRODUCTION_DATE,PLANT_ID,PRODUCTION_LINE_ID,ENGINE,CAB,WHEEL,COLOR,BATCH_QUANTITY,COMPONENT_COUNT,ROUTING_OPERATION_COUNT,CRITICAL_COMPONENT_COUNT,BULK_MATERIAL_PCT,AVG_TEMPERATURE_C,AVG_HUMIDITY_PCT,AUTOMATION_LEVEL_PCT,SUPPLIER_QUALITY_SCORE,CHANGEOVER_COUNT,OPERATOR_EXPERIENCE_YEARS,LINE_UTILIZATION_PCT,RECENT_LINE_DOWNTIME_MIN,MACHINE_HEALTH_SCORE,PRIOR_LINE_SCRAP_RATE_PCT,PRIOR_CONFIG_SCRAP_RATE_PCT,CONFIG_NOVELTY_SCORE,PRIOR_7D_REWORK_RATE_PCT,SUPPLIER_30D_DEFECT_RATE_PCT,ACTUAL_SCRAP_RATE_PCT,HIGH_SCRAP_FLAG
BATCHV2_007206,KMAT_TRUCK_01,2023-08-04,PLANT_US_01,TRUCK_LINE_02,V6,PREMIUM,OFFROAD,RED,36,51,18,11,0.1571,26.306,46.627,64.394,89.19,6,4.693,81.773,14.553,79.662,2.0297,3.0172,26.06,2.1864,3.9258,1.7583,0
BATCHV2_007207,KMAT_TRUCK_01,2023-08-04,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,STANDARD,BLUE,53,39,16,6,0.1153,25.015,48.233,64.244,93.871,6,5.461,78.447,12.331,72.258,1.2731,1.7336,1.426,1.3091,1.8112,0.902,0
BATCHV2_007208,KMAT_TRUCK_01,2023-08-04,PLANT_IN_01,TRUCK_LINE_05,V6,PREMIUM,STANDARD,RED,85,48,17,6,0.162,26.138,45.74,74.744,86.237,1,8.141,76.727,32.107,77.629,2.046,2.1705,10.357,1.9077,4.3719,1.912,0
BATCHV2_007209,KMAT_TRUCK_01,2023-08-04,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,STANDARD,BLUE,80,45,18,8,0.1125,23.804,41.121,62.387,89.116,4,6.682,94.187,4.068,87.406,2.4171,2.9668,45.326,1.2745,2.9451,1.6339,0
BATCHV2_007210,KMAT_TRUCK_01,2023-08-04,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,STANDARD,BLUE,16,38,15,5,0.1175,23.039,58.061,76.713,91.807,1,5.47,84.288,17.641,90.639,1.5218,3.4051,29.522,1.0211,3.0788,2.0444,0
BATCHV2_007211,KMAT_TRUCK_01,2023-08-04,PLANT_IN_01,TRUCK_LINE_04,V8,STANDARD,STANDARD,BLUE,34,46,16,7,0.1067,25.517,52.907,66.455,90.249,6,8.293,83.897,28.529,69.111,2.2308,2.5755,34.647,2.4235,3.4623,1.1063,0
BATCHV2_007212,KMAT_TRUCK_01,2023-08-04,PLANT_IN_01,TRUCK_LINE_05,V8,PREMIUM,STANDARD,BLUE,12,54,18,10,0.1668,23.491,45.525,66.01,88.606,4,8.844,81.638,47.474,78.723,1.6275,2.7642,27.222,1.7028,4.0299,1.8409,0
BATCHV2_007213,KMAT_TRUCK_01,2023-08-04,PLANT_US_01,TRUCK_LINE_01,V8,STANDARD,STANDARD,RED,17,43,18,9,0.1344,22.604,51.124,81.065,90.583,6,8.587,80.868,11.072,92.029,2.3946,1.7515,45.388,2.3123,3.7324,1.7957,0
BATCHV2_007214,KMAT_TRUCK_01,2023-08-04,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,STANDARD,BLUE,44,39,15,4,0.125,24.982,49.802,80.292,88.789,1,4.517,67.046,7.857,80.207,1.8791,1.8288,24.541,1.4604,3.758,2.1168,0
BATCHV2_007215,KMAT_TRUCK_01,2023-08-04,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,OFFROAD,BLUE,43,45,18,9,0.1319,23.892,53.61,55.0,92.172,5,6.141,83.765,12.641,82.647,2.7563,3.7512,26.878,3.0302,2.3964,1.6527,0
BATCHV2_007216,KMAT_TRUCK_01,2023-08-04,PLANT_IN_01,TRUCK_LINE_05,V8,PREMIUM,OFFROAD,BLUE,28,57,20,13,0.1537,27.978,57.099,71.279,95.202,1,4.644,74.976,17.718,81.009,2.1733,4.3113,52.227,2.0948,1.7143,1.8166,0
BATCHV2_007217,KMAT_TRUCK_01,2023-08-04,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,STANDARD,BLUE,35,38,14,6,0.1089,25.289,51.161,67.758,93.551,3,4.031,93.776,32.925,73.791,1.4821,1.6306,18.417,1.378,2.5654,1.1535,0
BATCHV2_007218,KMAT_TRUCK_01,2023-08-04,PLANT_US_01,TRUCK_LINE_02,V8,PREMIUM,STANDARD,BLUE,51,50,18,11,0.1514,24.539,36.94,65.547,91.014,5,8.631,80.45,18.908,76.5,2.3,3.839,20.405,1.3273,3.002,1.4153,0
BATCHV2_007219,KMAT_TRUCK_01,2023-08-04,PLANT_IN_01,TRUCK_LINE_05,V8,PREMIUM,OFFROAD,BLUE,59,57,22,13,0.1374,25.815,61.628,57.599,90.974,5,7.996,84.89,11.266,81.638,2.0268,4.344,62.299,1.7741,2.8618,5.6686,1
BATCHV2_007220,KMAT_TRUCK_01,2023-08-04,PLANT_DE_01,TRUCK_LINE_03,V6,PREMIUM,STANDARD,RED,59,48,17,8,0.1503,27.401,49.197,76.143,89.596,6,8.562,80.278,8.089,79.367,2.2164,2.0465,27.691,1.7627,3.6336,0.7006,0
BATCHV2_007221,KMAT_TRUCK_01,2023-08-05,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,OFFROAD,RED,41,42,16,8,0.1248,23.008,41.971,79.412,94.738,0,6.104,79.93,9.479,89.545,1.9123,1.5061,43.224,1.982,1.4946,1.7119,0
BATCHV2_007222,KMAT_TRUCK_01,2023-08-05,PLANT_US_01,TRUCK_LINE_01,V8,PREMIUM,STANDARD,RED,15,50,19,10,0.1299,17.569,62.349,73.469,90.254,3,6.777,75.165,11.743,86.422,1.8332,3.5976,40.493,1.1948,3.9999,1.708,0
BATCHV2_007223,KMAT_TRUCK_01,2023-08-05,PLANT_IN_01,TRUCK_LINE_05,V6,PREMIUM,OFFROAD,BLUE,23,53,18,9,0.1631,24.881,59.074,63.136,92.799,6,7.325,76.354,5.305,83.437,1.3754,2.978,32.457,1.2476,2.0882,1.1913,0
BATCHV2_007224,KMAT_TRUCK_01,2023-08-05,PLANT_US_01,TRUCK_LINE_01,V6,PREMIUM,OFFROAD,BLUE,17,49,18,11,0.1285,23.824,53.727,71.117,93.898,1,5.787,78.083,10.556,87.347,1.9825,3.6449,11.248,1.3728,1.4092,0.6505,0
BATCHV2_007225,KMAT_TRUCK_01,2023-08-05,PLANT_DE_01,TRUCK_LINE_03,V6,PREMIUM,STANDARD,RED,74,45,16,6,0.1243,22.466,55.54,71.734,89.547,2,7.996,75.589,44.77,85.052,2.1506,2.8279,9.633,1.3717,3.5829,4.5522,1
BATCHV2_007226,KMAT_TRUCK_01,2023-08-05,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,STANDARD,RED,74,37,15,4,0.116,21.583,56.958,60.372,89.087,3,6.844,74.593,8.825,71.705,1.2663,1.9121,34.031,0.7671,3.3575,1.6262,0
BATCHV2_007227,KMAT_TRUCK_01,2023-08-05,PLANT_IN_01,TRUCK_LINE_05,V8,STANDARD,STANDARD,BLUE,38,45,17,7,0.1263,25.635,65.957,60.106,95.191,5,5.112,69.163,6.207,71.931,1.7974,2.2867,14.576,1.7113,1.6336,1.3083,0
BATCHV2_007228,KMAT_TRUCK_01,2023-08-05,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,OFFROAD,BLUE,81,43,17,9,0.0992,24.109,65.747,62.194,95.821,2,8.643,99.0,43.038,72.523,2.6972,1.8252,27.707,1.5616,1.7175,5.2286,1
BATCHV2_007229,KMAT_TRUCK_01,2023-08-05,PLANT_IN_01,TRUCK_LINE_04,V6,PREMIUM,OFFROAD,RED,32,51,18,9,0.1666,22.806,52.833,58.479,90.612,5,8.376,81.373,26.295,75.006,2.8632,4.6164,10.096,2.0983,2.7397,6.0695,1
BATCHV2_007230,KMAT_TRUCK_01,2023-08-06,PLANT_US_01,TRUCK_LINE_01,V8,STANDARD,STANDARD,BLUE,67,44,17,8,0.1048,21.446,48.888,69.989,90.194,6,3.587,79.662,13.862,94.298,1.2156,2.7034,15.863,1.3166,4.6728,0.2,0
BATCHV2_007231,KMAT_TRUCK_01,2023-08-06,PLANT_IN_01,TRUCK_LINE_05,V8,STANDARD,STANDARD,BLUE,81,45,16,7,0.1078,26.313,53.976,75.346,99.0,1,8.742,89.408,9.596,77.214,2.0638,2.0803,31.089,1.8936,0.1945,0.7645,0
BATCHV2_007232,KMAT_TRUCK_01,2023-08-06,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,OFFROAD,BLUE,26,44,16,8,0.0747,23.53,45.686,64.434,91.921,3,5.974,83.126,16.368,85.872,2.3456,2.9489,19.313,1.725,3.144,0.3102,0
BATCHV2_007233,KMAT_TRUCK_01,2023-08-06,PLANT_IN_01,TRUCK_LINE_05,V8,PREMIUM,STANDARD,BLUE,66,52,18,9,0.1696,22.728,61.237,73.354,92.105,4,8.863,78.743,16.595,73.837,2.2168,2.9783,23.981,2.1949,3.0143,2.2144,0
BATCHV2_007234,KMAT_TRUCK_01,2023-08-06,PLANT_IN_01,TRUCK_LINE_05,V6,PREMIUM,OFFROAD,RED,81,49,18,11,0.1493,24.107,57.837,63.355,97.573,5,6.992,90.418,6.325,76.751,1.1363,3.578,27.848,0.9333,0.528,0.7958,0
BATCHV2_007235,KMAT_TRUCK_01,2023-08-06,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,STANDARD,BLUE,68,40,15,6,0.1157,26.051,56.175,73.413,92.347,0,5.946,62.26,6.779,83.95,1.6083,1.5979,20.615,0.9658,2.5181,0.4644,0
BATCHV2_007236,KMAT_TRUCK_01,2023-08-06,PLANT_IN_01,TRUCK_LINE_04,V8,PREMIUM,STANDARD,BLUE,69,52,20,11,0.175,28.751,48.627,62.272,91.663,1,6.184,81.879,28.388,70.346,3.228,3.8582,16.197,1.9547,2.2993,5.3914,1
BATCHV2_007237,KMAT_TRUCK_01,2023-08-06,PLANT_DE_01,TRUCK_LINE_03,V8,PREMIUM,STANDARD,RED,37,50,18,9,0.1665,24.677,45.757,75.625,99.0,2,3.923,90.237,29.252,89.46,2.0664,2.6446,52.929,1.9415,0.5257,1.1959,0
BATCHV2_007238,KMAT_TRUCK_01,2023-08-06,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,STANDARD,RED,52,41,15,6,0.1445,25.833,40.421,67.968,93.002,3,11.197,85.618,5.829,89.728,2.4611,0.8594,62.067,1.8225,2.0399,0.8579,0
BATCHV2_007239,KMAT_TRUCK_01,2023-08-06,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,STANDARD,RED,14,37,15,5,0.12,25.157,41.884,67.962,93.248,4,10.883,89.204,17.56,71.968,1.9701,2.1546,16.429,2.1455,1.9439,1.1538,0
BATCHV2_007240,KMAT_TRUCK_01,2023-08-06,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,STANDARD,RED,38,40,16,5,0.1273,27.4,54.103,58.994,93.798,2,5.018,84.323,26.928,60.78,2.3186,1.9421,6.987,1.6254,1.7851,2.6828,0
BATCHV2_007241,KMAT_TRUCK_01,2023-08-07,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,OFFROAD,BLUE,15,42,18,7,0.1464,25.626,55.773,72.479,86.414,2,7.565,76.771,4.787,91.512,1.34,2.3244,47.982,0.9838,4.9236,1.766,0
BATCHV2_007242,KMAT_TRUCK_01,2023-08-07,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,STANDARD,BLUE,55,46,16,9,0.1264,22.345,37.299,69.191,87.593,1,11.164,94.253,25.209,71.518,2.5367,2.6932,52.618,1.5746,3.6083,0.8912,0
BATCHV2_007243,KMAT_TRUCK_01,2023-08-07,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,OFFROAD,BLUE,80,44,17,8,0.0962,20.286,45.211,65.619,93.192,4,6.694,80.72,7.662,72.16,2.2417,3.0619,14.893,1.691,2.378,1.7005,0
BATCHV2_007244,KMAT_TRUCK_01,2023-08-07,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,OFFROAD,BLUE,74,43,17,8,0.1436,25.774,51.658,55.644,92.397,1,2.398,61.667,17.613,78.572,1.3919,1.8931,12.553,0.9954,3.1432,2.8081,0
BATCHV2_007245,KMAT_TRUCK_01,2023-08-07,PLANT_IN_01,TRUCK_LINE_05,V8,PREMIUM,STANDARD,RED,27,52,18,11,0.128,26.32,57.641,68.838,90.077,3,10.742,72.43,17.785,70.2,0.9276,3.6662,41.301,1.0794,3.3862,1.5836,0
BATCHV2_007246,KMAT_TRUCK_01,2023-08-07,PLANT_US_01,TRUCK_LINE_01,V6,PREMIUM,STANDARD,BLUE,21,48,17,7,0.1236,24.208,49.049,71.979,91.704,1,4.127,73.121,16.794,92.737,2.1718,2.2747,31.931,2.2671,2.931,2.2501,0
BATCHV2_007247,KMAT_TRUCK_01,2023-08-07,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,STANDARD,BLUE,39,44,17,7,0.1158,24.848,52.985,63.137,88.059,3,6.235,87.758,5.494,77.612,1.5483,2.1014,8.678,0.9481,4.1909,0.7689,0
BATCHV2_007248,KMAT_TRUCK_01,2023-08-07,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,OFFROAD,RED,15,42,16,9,0.1402,25.238,62.533,72.875,99.0,5,8.202,76.01,23.814,72.854,2.3454,2.2184,20.214,1.1838,0.1,1.2927,0
BATCHV2_007249,KMAT_TRUCK_01,2023-08-07,PLANT_DE_01,TRUCK_LINE_03,V8,PREMIUM,STANDARD,BLUE,66,50,19,9,0.133,27.422,55.954,76.697,99.0,4,8.341,74.864,9.483,91.281,1.0196,3.5249,59.751,1.1131,0.5426,1.0198,0
BATCHV2_007250,KMAT_TRUCK_01,2023-08-08,PLANT_US_01,TRUCK_LINE_01,V8,PREMIUM,STANDARD,RED,69,50,20,11,0.1455,23.939,56.563,69.768,98.023,2,8.363,80.374,0.778,93.954,0.9221,4.047,21.553,0.5963,0.676,1.5999,0
BATCHV2_007251,KMAT_TRUCK_01,2023-08-08,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,STANDARD,BLUE,48,39,16,4,0.114,26.405,48.273,73.367,87.752,2,7.79,80.783,11.134,76.428,1.1328,1.7446,30.204,1.0844,3.6544,1.1287,0
BATCHV2_007252,KMAT_TRUCK_01,2023-08-08,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,OFFROAD,BLUE,24,46,17,7,0.1115,26.116,42.099,71.393,96.946,2,6.524,85.713,24.783,82.641,1.4201,2.9827,40.564,1.6955,0.8133,2.0513,0
BATCHV2_007253,KMAT_TRUCK_01,2023-08-08,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,OFFROAD,BLUE,14,44,18,9,0.1057,27.23,50.679,74.67,88.98,1,6.939,73.669,4.535,78.921,2.1395,2.0247,49.903,1.9496,3.8489,1.1312,0
BATCHV2_007254,KMAT_TRUCK_01,2023-08-08,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,OFFROAD,RED,10,43,16,9,0.1294,25.408,40.615,68.083,92.352,4,8.041,74.685,5.111,86.215,1.0787,3.6032,21.879,0.8618,2.7178,1.156,0
BATCHV2_007255,KMAT_TRUCK_01,2023-08-08,PLANT_US_01,TRUCK_LINE_01,V6,PREMIUM,OFFROAD,RED,11,49,19,9,0.1609,26.288,56.742,70.209,92.396,5,6.618,69.611,4.315,89.711,1.5198,2.592,47.563,1.3569,2.5715,1.6531,0
BATCHV2_007256,KMAT_TRUCK_01,2023-08-08,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,STANDARD,RED,44,39,14,4,0.122,25.096,55.499,67.286,87.915,3,9.208,78.523,10.364,76.389,1.8913,2.2991,26.879,1.2623,3.9322,1.3503,0
BATCHV2_007257,KMAT_TRUCK_01,2023-08-08,PLANT_IN_01,TRUCK_LINE_04,V8,PREMIUM,STANDARD,BLUE,55,51,19,9,0.1303,24.298,42.199,61.656,90.56,0,6.396,82.483,24.278,73.99,2.1232,3.3346,14.359,2.2947,3.5656,1.5744,0
BATCHV2_007258,KMAT_TRUCK_01,2023-08-08,PLANT_DE_01,TRUCK_LINE_03,V6,PREMIUM,OFFROAD,BLUE,35,49,19,9,0.1091,23.002,56.106,80.776,93.274,2,2.965,78.082,55.894,81.77,2.0835,3.3882,50.276,2.4295,2.8312,4.6119,1
BATCHV2_007259,KMAT_TRUCK_01,2023-08-08,PLANT_IN_01,TRUCK_LINE_05,V8,STANDARD,OFFROAD,BLUE,61,50,19,11,0.1283,23.868,65.824,70.618,87.2,0,8.531,72.611,26.458,90.2,2.971,3.2215,17.489,3.037,4.5586,1.8622,0
BATCHV2_007260,KMAT_TRUCK_01,2023-08-08,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,OFFROAD,RED,32,44,17,9,0.1129,25.979,43.394,58.941,96.226,5,7.395,85.112,71.214,74.759,2.9513,1.6286,47.995,2.8404,1.7293,4.6003,1
BATCHV2_007261,KMAT_TRUCK_01,2023-08-08,PLANT_IN_01,TRUCK_LINE_05,V8,PREMIUM,STANDARD,RED,75,53,18,11,0.1685,28.017,59.799,63.958,92.784,3,7.003,78.9,2.246,76.353,1.622,3.2166,26.646,1.615,2.2982,2.6093,0
BATCHV2_007262,KMAT_TRUCK_01,2023-08-08,PLANT_US_01,TRUCK_LINE_02,V8,PREMIUM,STANDARD,RED,74,51,20,11,0.1306,22.998,47.923,55.0,88.668,4,7.272,88.812,23.173,65.379,1.9662,2.9869,16.323,1.2072,4.2181,2.8939,0
BATCHV2_007263,KMAT_TRUCK_01,2023-08-09,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,STANDARD,RED,85,44,17,8,0.0906,22.81,54.457,75.084,94.376,3,9.827,76.065,7.266,88.577,2.1743,2.7721,26.835,1.9458,2.1933,1.531,0
BATCHV2_007264,KMAT_TRUCK_01,2023-08-09,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,STANDARD,BLUE,66,37,15,6,0.0936,21.91,45.646,70.689,95.069,2,9.973,81.548,15.158,75.446,2.5903,1.5133,45.892,1.4849,1.2952,1.0015,0
BATCHV2_007265,KMAT_TRUCK_01,2023-08-09,PLANT_US_01,TRUCK_LINE_01,V8,PREMIUM,STANDARD,BLUE,28,50,18,11,0.138,26.835,58.703,62.326,92.971,3,4.646,76.219,24.023,92.929,1.3188,3.8192,51.386,0.6831,2.4831,1.417,0
BATCHV2_007266,KMAT_TRUCK_01,2023-08-09,PLANT_IN_01,TRUCK_LINE_04,V8,STANDARD,STANDARD,RED,9,43,16,9,0.1145,28.212,50.313,55.0,92.86,2,7.831,79.606,86.81,60.549,2.2421,2.001,55.76,2.284,2.6536,3.0058,0
BATCHV2_007267,KMAT_TRUCK_01,2023-08-09,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,STANDARD,RED,25,41,14,6,0.1187,23.794,55.708,60.688,95.326,5,6.309,75.871,9.457,83.596,1.6381,1.8359,32.439,1.8085,1.2162,0.2137,0
BATCHV2_007268,KMAT_TRUCK_01,2023-08-09,PLANT_IN_01,TRUCK_LINE_04,V6,PREMIUM,STANDARD,BLUE,18,47,17,8,0.1483,25.158,61.134,60.617,96.004,6,6.118,96.071,42.935,78.511,3.3593,3.3099,59.092,2.1984,1.204,1.7826,0
BATCHV2_007269,KMAT_TRUCK_01,2023-08-09,PLANT_US_01,TRUCK_LINE_02,V8,PREMIUM,STANDARD,RED,12,54,19,9,0.1453,22.678,46.409,71.228,90.816,3,2.804,95.55,13.249,75.033,1.9991,3.6082,9.659,2.3006,2.8356,1.1649,0
BATCHV2_007270,KMAT_TRUCK_01,2023-08-09,PLANT_IN_01,TRUCK_LINE_04,V8,STANDARD,STANDARD,BLUE,80,45,18,9,0.1189,26.423,55.341,59.884,88.007,3,5.547,76.613,32.763,75.879,2.291,2.8642,56.687,1.2567,3.483,1.8107,0
BATCHV2_007271,KMAT_TRUCK_01,2023-08-09,PLANT_IN_01,TRUCK_LINE_04,V8,STANDARD,OFFROAD,BLUE,29,49,19,12,0.1565,27.2,52.728,55.0,91.235,5,5.294,84.836,22.991,75.552,2.6759,2.9024,31.128,1.5207,3.5663,4.5137,1
BATCHV2_007272,KMAT_TRUCK_01,2023-08-09,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,STANDARD,RED,24,41,14,6,0.0751,26.382,50.933,60.033,92.578,6,6.034,96.357,41.384,69.207,2.8792,1.6691,20.441,3.2984,2.8317,5.6439,1
BATCHV2_007273,KMAT_TRUCK_01,2023-08-09,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,STANDARD,RED,72,38,14,5,0.1141,24.983,54.336,59.838,93.606,3,7.738,89.559,28.449,70.834,2.1034,1.8907,29.267,2.5094,1.5905,1.4509,0
BATCHV2_007274,KMAT_TRUCK_01,2023-08-09,PLANT_DE_01,TRUCK_LINE_03,V6,PREMIUM,STANDARD,BLUE,73,46,16,6,0.1288,22.433,58.208,78.729,94.094,3,14.045,80.35,9.837,92.207,1.3174,3.7221,19.154,0.7134,1.6877,1.9912,0
BATCHV2_007275,KMAT_TRUCK_01,2023-08-09,PLANT_US_01,TRUCK_LINE_01,V8,STANDARD,STANDARD,BLUE,81,46,16,8,0.1222,19.317,53.957,75.413,91.198,4,5.648,85.986,16.376,84.969,2.1392,2.0072,51.327,1.241,3.6372,1.4989,0
BATCHV2_007276,KMAT_TRUCK_01,2023-08-09,PLANT_IN_01,TRUCK_LINE_05,V8,STANDARD,STANDARD,BLUE,75,45,17,9,0.121,25.737,53.919,68.072,86.78,0,3.876,80.949,19.686,77.354,1.9621,2.9532,47.616,2.042,4.5005,6.0853,1
BATCHV2_007277,KMAT_TRUCK_01,2023-08-09,PLANT_US_01,TRUCK_LINE_01,V8,PREMIUM,OFFROAD,BLUE,24,56,21,13,0.1207,22.765,49.31,66.859,90.719,0,4.998,87.524,18.312,89.338,2.7133,4.1748,52.937,1.6991,3.8606,5.4376,1
BATCHV2_007278,KMAT_TRUCK_01,2023-08-10,PLANT_IN_01,TRUCK_LINE_05,V8,STANDARD,OFFROAD,BLUE,22,51,18,10,0.1306,23.422,60.019,69.212,92.48,1,11.292,82.732,8.357,81.464,2.1767,3.3101,29.119,1.123,3.0003,1.9932,0
BATCHV2_007279,KMAT_TRUCK_01,2023-08-10,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,STANDARD,BLUE,35,38,16,6,0.1114,24.155,40.294,66.47,87.048,2,11.239,70.745,38.926,90.055,1.5774,2.508,38.637,1.0168,4.9344,2.3004,0
BATCHV2_007280,KMAT_TRUCK_01,2023-08-10,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,STANDARD,BLUE,80,44,17,9,0.1421,23.096,44.177,78.201,88.686,1,7.824,90.309,25.28,80.085,2.0486,2.212,23.447,1.8159,3.9872,1.5849,0
BATCHV2_007281,KMAT_TRUCK_01,2023-08-10,PLANT_US_01,TRUCK_LINE_02,V6,PREMIUM,STANDARD,RED,33,45,18,8,0.149,24.753,52.902,63.57,88.512,3,6.98,99.0,8.688,85.665,1.5106,1.8223,34.082,0.9074,3.6297,1.7156,0
BATCHV2_007282,KMAT_TRUCK_01,2023-08-10,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,OFFROAD,RED,57,51,20,11,0.1112,22.738,50.049,66.514,88.288,1,3.44,70.881,14.825,83.461,3.9052,3.1879,12.035,3.0541,4.5385,5.6402,1
BATCHV2_007283,KMAT_TRUCK_01,2023-08-10,PLANT_DE_01,TRUCK_LINE_03,V6,PREMIUM,OFFROAD,RED,43,50,20,9,0.1314,22.75,46.049,73.571,91.098,3,10.855,82.251,5.696,83.646,1.7932,2.6762,6.355,1.9288,2.9873,1.0471,0
BATCHV2_007284,KMAT_TRUCK_01,2023-08-10,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,STANDARD,BLUE,23,46,16,7,0.1552,26.313,44.719,71.81,93.506,4,9.266,78.05,23.305,82.323,2.1161,2.2074,47.607,1.1818,2.4007,2.1988,0
BATCHV2_007285,KMAT_TRUCK_01,2023-08-11,PLANT_US_01,TRUCK_LINE_02,V6,PREMIUM,OFFROAD,RED,72,53,20,11,0.1401,19.925,43.996,71.533,96.389,3,4.794,82.525,0.992,75.799,1.542,3.179,21.929,1.4668,0.573,0.4296,0
BATCHV2_007286,KMAT_TRUCK_01,2023-08-11,PLANT_US_01,TRUCK_LINE_01,V6,PREMIUM,OFFROAD,RED,14,51,20,11,0.1549,24.358,50.403,71.968,83.709,4,10.895,77.405,26.843,91.238,1.3316,2.0173,34.369,0.8295,5.9816,2.5442,0
BATCHV2_007287,KMAT_TRUCK_01,2023-08-11,PLANT_US_01,TRUCK_LINE_01,V8,STANDARD,OFFROAD,BLUE,50,51,20,11,0.1446,25.274,54.846,73.433,96.865,1,8.056,97.607,5.69,91.043,1.9224,3.4834,21.014,2.1518,1.239,1.638,0
BATCHV2_007288,KMAT_TRUCK_01,2023-08-11,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,OFFROAD,RED,61,43,16,9,0.123,25.687,52.776,70.275,84.357,1,9.11,86.098,16.879,86.758,2.3727,1.7646,25.781,1.8762,4.7985,5.6085,1
BATCHV2_007289,KMAT_TRUCK_01,2023-08-11,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,STANDARD,BLUE,19,41,14,5,0.1283,26.297,52.063,55.0,93.871,2,8.648,90.233,30.801,60.055,2.2994,1.3515,7.53,2.4352,1.6282,1.7947,0
BATCHV2_007290,KMAT_TRUCK_01,2023-08-11,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,STANDARD,RED,67,41,16,4,0.1015,24.106,49.516,55.0,94.174,2,8.887,92.4,33.006,76.879,2.6017,1.5137,29.45,1.841,1.8863,1.2142,0
BATCHV2_007291,KMAT_TRUCK_01,2023-08-11,PLANT_US_01,TRUCK_LINE_01,V8,STANDARD,STANDARD,RED,77,46,16,8,0.1626,21.998,53.508,70.734,90.856,3,11.42,87.391,25.71,88.847,1.5478,2.7619,39.434,1.3608,2.8005,2.0843,0
BATCHV2_007292,KMAT_TRUCK_01,2023-08-11,PLANT_US_01,TRUCK_LINE_01,V8,STANDARD,STANDARD,BLUE,48,43,18,9,0.1091,24.943,48.85,69.995,98.518,0,5.21,73.695,7.768,81.358,1.7083,2.0392,40.137,1.1981,0.6228,0.8878,0
BATCHV2_007293,KMAT_TRUCK_01,2023-08-11,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,OFFROAD,RED,13,43,16,9,0.0938,23.96,41.696,75.979,95.23,6,5.075,86.133,11.636,96.067,1.6523,1.8946,9.87,1.4093,0.9447,1.5615,0
BATCHV2_007294,KMAT_TRUCK_01,2023-08-11,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,STANDARD,RED,47,38,14,6,0.1239,22.249,46.393,61.993,87.319,5,10.222,87.38,15.745,86.34,1.9909,0.8929,54.761,2.0536,4.1365,2.2038,0
BATCHV2_007295,KMAT_TRUCK_01,2023-08-11,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,STANDARD,BLUE,28,37,15,5,0.1179,21.659,43.06,70.835,91.756,2,10.832,78.36,11.562,89.034,1.9779,2.2788,41.3,1.9644,2.5288,2.0726,0
BATCHV2_007296,KMAT_TRUCK_01,2023-08-11,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,OFFROAD,RED,48,42,17,7,0.1167,23.56,52.468,56.981,91.654,1,2.335,92.205,46.28,69.798,3.4931,2.8186,23.727,3.2932,2.9322,4.8237,1
