RFQ_CONFIG_VERSION_ID,RFQ_ID,FEATURE_AS_OF_TIMESTAMP,REVIEWED_AT,SOURCE_LANGUAGE,DOCUMENT_LENGTH_CHARS,PAGE_COUNT,OCR_QUALITY_SCORE,DOCUMENT_COMPLEXITY_SCORE,AMBIGUITY_TERM_COUNT,CONFLICTING_PHRASE_COUNT,UNSUPPORTED_VALUE_COUNT,SYNONYM_MATCH_STRENGTH,TRANSLATION_USED_FLAG,TRANSLATION_QUALITY_SCORE,SOURCE_TEXT_PRESENT_FLAG,EXTRACTED_ENGINE,EXTRACTED_CAB,EXTRACTED_WHEEL,EXTRACTED_COLOR,ENGINE_EXTRACTION_CONFIDENCE,CAB_EXTRACTION_CONFIDENCE,WHEEL_EXTRACTION_CONFIDENCE,COLOR_EXTRACTION_CONFIDENCE,ENGINE_TEXT_EVIDENCE_FLAG,CAB_TEXT_EVIDENCE_FLAG,WHEEL_TEXT_EVIDENCE_FLAG,COLOR_TEXT_EVIDENCE_FLAG,VALID_EXTRACTED_VALUE_COUNT,TEXT_SUPPORTED_VALUE_COUNT,MISSING_REQUIREMENT_COUNT,EXACT_PHRASE_MATCH_COUNT,SYNONYM_MATCH_COUNT,RULE_VALIDATION_PASS_COUNT,CORTEX_EXTRACTION_STATUS,CORTEX_REASONING_AVAILABLE_FLAG,RULE_BMCS_SCORE,CORTEX_CONFIDENCE_SCORE,DEVELOPMENT_HYBRID_BMCS_SCORE,ENGINEER_FINAL_ENGINE,ENGINEER_FINAL_CAB,ENGINEER_FINAL_WHEEL,ENGINEER_FINAL_COLOR,ENGINEER_CORRECTION_COUNT,ENGINEER_ACCEPTED_WITHOUT_CHANGE_FLAG,FINAL_REVIEW_OUTCOME,REVIEWER_ROLE,CORRECT_MAPPING_FLAG
RFQCFG_BMCSV2_0018542_V1,RFQ_BMCSV2_0018542,2023-09-04 10:06:00,2023-09-14 12:06:00,EN,722,1,0.999,14.058,0,0,0,0.849457,0,1.0,1,V6,STANDARD,OFFROAD,BLUE,0.833626,0.950899,0.848556,0.902137,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,96.0,88.380442,92.952177,V6,STANDARD,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0002238_V1,RFQ_BMCSV2_0002238,2023-09-04 10:35:00,2023-09-12 11:35:00,EN,534,1,0.863446,40.2015,1,1,0,0.87788,0,1.0,1,V8,STANDARD,STANDARD,RED,0.878261,0.88365,0.780812,0.909113,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,88.25,82.795893,86.068357,V8,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,RFQ_REVIEW_LEAD,1
RFQCFG_BMCSV2_0001378_V1,RFQ_BMCSV2_0001378,2023-09-04 11:28:00,2023-09-13 12:28:00,EN,17099,12,0.999,40.5264,1,1,0,0.893504,0,1.0,1,V6,STANDARD,OFFROAD,RED,0.806749,0.875389,0.850486,0.817084,1,1,1,1,4,4,0,0,4,4,COMPLETE,1,88.25,80.242699,85.047079,V6,STANDARD,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0020157_V1,RFQ_BMCSV2_0020157,2023-09-04 12:07:00,2023-09-10 14:07:00,EN,1624,1,0.999,31.7064,1,0,0,0.753595,0,1.0,1,V6,PREMIUM,STANDARD,RED,0.853848,0.990677,0.911495,0.952024,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,88.25,92.701085,90.030434,V6,PREMIUM,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0020924_V1,RFQ_BMCSV2_0020924,2023-09-04 14:02:00,2023-09-11 15:02:00,EN,2844,2,0.774299,27.253,0,1,0,0.820894,0,1.0,1,V8,PREMIUM,STANDARD,RED,0.885891,0.849375,0.854885,0.859407,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,96.0,82.738973,90.695589,V8,PREMIUM,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0001898_V1,RFQ_BMCSV2_0001898,2023-09-04 14:21:00,2023-09-16 21:21:00,ES,3392,2,0.917856,88.1226,3,0,0,0.692186,1,0.874776,1,V8,STANDARD,OFFROAD,BLUE,0.897041,0.905515,0.817929,0.700136,1,1,1,1,4,4,0,1,3,4,COMPLETE,1,72.75,83.015506,76.856203,V8,STANDARD,STANDARD,RED,2,0,CORRECTED_AND_ACCEPTED,COST_ENGINEER,0
RFQCFG_BMCSV2_0023556_V1,RFQ_BMCSV2_0023556,2023-09-04 15:45:00,2023-09-06 19:45:00,EN,2278,2,0.999,42.7262,1,0,0,0.967517,0,1.0,1,V8,PREMIUM,OFFROAD,BLUE,0.896015,0.927171,0.898706,0.995,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,88.25,92.922303,90.118921,V8,PREMIUM,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0019231_V1,RFQ_BMCSV2_0019231,2023-09-04 15:49:00,2023-09-10 21:49:00,EN,2052,2,0.928931,31.5072,0,0,0,0.920642,0,1.0,1,V8,STANDARD,STANDARD,BLUE,0.938541,0.939655,0.995,0.928421,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,96.0,95.040446,95.616178,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,RFQ_REVIEW_LEAD,1
RFQCFG_BMCSV2_0000682_V1,RFQ_BMCSV2_0000682,2023-09-04 15:57:00,2023-09-07 16:57:00,EN,1651,1,0.821421,82.3569,2,0,1,0.745408,0,1.0,1,V8,STANDARD,OFFROAD,RED,0.889134,0.841012,0.56723,0.909182,1,1,0,1,4,3,0,3,0,4,COMPLETE,1,70.25,77.663914,73.215566,V8,STANDARD,STANDARD,RED,1,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0018484_V1,RFQ_BMCSV2_0018484,2023-09-04 17:34:00,2023-09-07 20:34:00,EN,2098,2,0.999,61.3005,1,2,0,0.789371,0,1.0,1,V6,PREMIUM,STANDARD,BLUE,0.745736,0.890412,0.772251,0.829348,1,1,1,1,4,4,0,2,2,4,COMPLETE,1,88.25,73.943651,82.52746,V6,PREMIUM,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0013200_V1,RFQ_BMCSV2_0013200,2023-09-04 18:44:00,2023-09-09 00:44:00,DE,1060,1,0.844504,84.1924,2,1,0,0.670221,1,0.85848,1,V6,STANDARD,STANDARD,RED,0.851024,0.538952,0.547427,0.502745,1,1,0,1,4,3,0,2,1,4,COMPLETE,1,70.25,57.503694,65.151478,V6,PREMIUM,OFFROAD,BLUE,3,0,REJECTED_AND_REWORKED,RFQ_REVIEW_LEAD,0
RFQCFG_BMCSV2_0011433_V1,RFQ_BMCSV2_0011433,2023-09-05 07:14:00,2023-09-14 12:14:00,EN,3274,2,0.913725,24.5495,2,0,0,0.764395,0,1.0,1,V6,STANDARD,STANDARD,BLUE,0.813804,0.801509,0.784284,0.963296,1,1,0,1,4,3,0,2,1,4,COMPLETE,1,70.25,84.072319,75.778928,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0016319_V1,RFQ_BMCSV2_0016319,2023-09-05 07:54:00,2023-09-10 13:54:00,EN,1546,1,0.873983,36.5045,2,0,0,0.901177,0,1.0,1,V8,STANDARD,STANDARD,RED,0.884291,0.909872,0.953143,0.805737,1,1,1,0,4,3,0,1,2,4,COMPLETE,1,70.25,88.826071,77.680429,V8,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0010686_V1,RFQ_BMCSV2_0010686,2023-09-05 08:33:00,2023-09-15 12:33:00,EN,2344,2,0.857816,26.6459,1,0,0,0.6849,0,1.0,1,V8,PREMIUM,OFFROAD,RED,0.88827,0.878112,0.889744,0.906894,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,88.25,89.075492,88.580197,V8,PREMIUM,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0001988_V1,RFQ_BMCSV2_0001988,2023-09-05 09:12:00,2023-09-18 13:12:00,EN,2191,2,0.868605,37.7599,2,0,0,0.836101,0,1.0,1,V6,STANDARD,STANDARD,BLUE,0.890299,0.781062,0.924399,0.967318,1,0,1,1,4,3,0,2,1,4,COMPLETE,1,70.25,89.076939,77.780776,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0010255_V1,RFQ_BMCSV2_0010255,2023-09-05 09:36:00,2023-09-06 16:36:00,EN,1205,1,0.907035,14.6047,0,0,0,0.942149,0,1.0,1,V6,STANDARD,STANDARD,BLUE,0.913982,0.98092,0.844598,0.995,1,1,1,1,4,4,0,2,2,4,COMPLETE,1,96.0,93.362516,94.945006,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0002119_V1,RFQ_BMCSV2_0002119,2023-09-05 10:28:00,2023-09-13 13:28:00,EN,2517,2,0.999,62.9912,1,0,0,0.944772,0,1.0,1,V8,STANDARD,STANDARD,RED,0.919423,0.972879,0.995,0.955875,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,88.25,96.079415,91.381766,V8,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0017014_V1,RFQ_BMCSV2_0017014,2023-09-05 10:39:00,2023-09-17 12:39:00,FR,2773,3,0.908528,84.0447,5,0,2,0.826672,1,0.995,1,V8,UNKNOWN,STANDARD,UNKNOWN,0.56551,0.606758,0.641745,0.731409,1,1,0,0,2,2,2,2,0,2,PARTIAL,1,17.0,48.635538,29.654215,V6,PREMIUM,OFFROAD,RED,4,0,REJECTED_AND_REWORKED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0016631_V1,RFQ_BMCSV2_0016631,2023-09-05 10:44:00,2023-09-08 13:44:00,DE,2118,2,0.834511,59.9615,0,1,1,0.744915,1,0.816363,1,V8,STANDARD,OFFROAD,BLUE,0.880347,0.912093,0.83524,0.860817,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,96.0,81.212422,90.084969,V8,STANDARD,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0002728_V1,RFQ_BMCSV2_0002728,2023-09-05 12:07:00,2023-09-11 13:07:00,ES,3059,2,0.88286,46.3992,1,0,0,0.726527,1,0.927558,1,V8,PREMIUM,STANDARD,BLUE,0.995,0.80378,0.995,0.883397,1,0,1,1,4,3,0,2,1,4,COMPLETE,1,78.0,91.929411,83.571765,V8,PREMIUM,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0009642_V1,RFQ_BMCSV2_0009642,2023-09-05 12:55:00,2023-09-14 14:55:00,EN,1431,1,0.79665,38.5298,0,1,0,0.814359,0,1.0,1,V8,STANDARD,STANDARD,RED,0.839043,0.790319,0.790576,0.88439,1,1,0,1,4,3,0,3,0,4,COMPLETE,0,85.75,79.108183,83.093273,V8,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0017098_V1,RFQ_BMCSV2_0017098,2023-09-05 15:27:00,2023-09-12 22:27:00,EN,3389,2,0.93401,53.4776,1,0,0,0.778648,0,1.0,1,V8,STANDARD,STANDARD,RED,0.775992,0.995,0.72895,0.914497,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,88.25,85.360943,87.094377,V6,STANDARD,OFFROAD,RED,2,0,CORRECTED_AND_ACCEPTED,RFQ_REVIEW_LEAD,0
RFQCFG_BMCSV2_0010804_V1,RFQ_BMCSV2_0010804,2023-09-05 16:03:00,2023-09-12 18:03:00,EN,1009,1,0.836309,9.5909,1,1,0,0.966534,0,1.0,1,V6,PREMIUM,STANDARD,RED,0.815066,0.936731,0.806684,0.91907,0,1,1,1,4,3,0,3,0,4,COMPLETE,1,78.0,83.438769,80.175508,V6,PREMIUM,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0006802_V1,RFQ_BMCSV2_0006802,2023-09-06 07:34:00,2023-09-13 11:34:00,EN,2624,2,0.946926,53.5977,2,1,1,0.606997,0,1.0,1,V6,PREMIUM,STANDARD,BLUE,0.631095,0.612044,0.814719,0.91323,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,80.5,68.277218,75.610887,V8,STANDARD,STANDARD,BLUE,2,0,CORRECTED_AND_ACCEPTED,RFQ_REVIEW_LEAD,0
RFQCFG_BMCSV2_0007169_V1,RFQ_BMCSV2_0007169,2023-09-06 08:11:00,2023-09-18 10:11:00,EN,5461,4,0.881177,40.817,1,1,0,0.836707,0,1.0,1,V6,STANDARD,STANDARD,BLUE,0.775518,0.876761,0.868729,0.907488,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,88.25,82.2124,85.83496,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,RFQ_REVIEW_LEAD,1
RFQCFG_BMCSV2_0007703_V1,RFQ_BMCSV2_0007703,2023-09-06 09:43:00,2023-09-13 15:43:00,EN,3884,3,0.900644,50.9131,0,1,0,0.842695,0,1.0,1,V8,PREMIUM,STANDARD,BLUE,0.968108,0.863644,0.87358,0.867651,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,96.0,85.824589,91.929836,V8,PREMIUM,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0008012_V1,RFQ_BMCSV2_0008012,2023-09-06 10:16:00,2023-09-17 15:16:00,EN,1934,2,0.939547,48.3793,0,0,1,0.877246,0,1.0,1,V8,STANDARD,STANDARD,RED,0.994526,0.943045,0.940836,0.995,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,96.0,94.33516,95.334064,V8,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0020437_V1,RFQ_BMCSV2_0020437,2023-09-06 10:27:00,2023-09-19 15:27:00,ES,4108,3,0.896905,69.3605,1,1,1,0.724316,1,0.978617,1,V6,STANDARD,STANDARD,BLUE,0.549045,0.705775,0.81034,0.5063,0,1,1,0,4,2,0,2,0,4,PARTIAL,1,67.75,58.286512,63.964605,V8,STANDARD,STANDARD,RED,2,0,CORRECTED_AND_ACCEPTED,RFQ_REVIEW_LEAD,0
RFQCFG_BMCSV2_0006595_V1,RFQ_BMCSV2_0006595,2023-09-06 11:24:00,2023-09-12 16:24:00,FR,4886,5,0.969399,52.043,3,0,1,0.78858,1,0.778874,1,V8,STANDARD,OFFROAD,BLUE,0.920571,0.827208,0.982587,0.884027,1,1,1,1,4,4,0,1,3,4,COMPLETE,0,72.75,87.859846,78.793938,V8,STANDARD,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0005886_V1,RFQ_BMCSV2_0005886,2023-09-06 12:32:00,2023-09-16 18:32:00,EN,4575,4,0.999,43.7609,2,0,0,0.799048,0,1.0,1,V8,PREMIUM,STANDARD,BLUE,0.837658,0.97723,0.852863,0.898103,0,1,1,1,4,3,0,3,0,4,COMPLETE,1,70.25,89.146337,77.808535,V8,PREMIUM,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,0
RFQCFG_BMCSV2_0005260_V1,RFQ_BMCSV2_0005260,2023-09-06 13:12:00,2023-09-19 19:12:00,EN,3830,3,0.805174,40.5831,1,1,1,0.818749,0,1.0,1,V6,STANDARD,STANDARD,RED,0.893992,0.8331,0.963917,0.713231,1,1,1,0,4,3,0,2,1,4,COMPLETE,1,78.0,79.106027,78.442411,V6,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0007797_V1,RFQ_BMCSV2_0007797,2023-09-06 14:14:00,2023-09-09 18:14:00,EN,8639,6,0.889072,88.8079,0,1,0,0.913073,0,1.0,1,V6,STANDARD,STANDARD,BLUE,0.866394,0.961609,0.995,0.777146,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,96.0,86.503719,92.201488,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0013939_V1,RFQ_BMCSV2_0013939,2023-09-06 14:54:00,2023-09-08 18:54:00,EN,2838,3,0.852766,57.6515,0,0,1,0.379056,0,1.0,1,V6,STANDARD,OFFROAD,BLUE,0.924522,0.855735,0.85743,0.863619,1,1,0,1,4,3,0,3,0,4,COMPLETE,1,85.75,85.032641,85.463056,V6,STANDARD,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0019652_V1,RFQ_BMCSV2_0019652,2023-09-06 15:02:00,2023-09-08 16:02:00,EN,4746,4,0.973156,50.5406,0,1,0,0.968913,0,1.0,1,V8,STANDARD,OFFROAD,BLUE,0.836763,0.866889,0.869353,0.995,1,1,1,1,4,4,0,2,2,4,COMPLETE,1,96.0,85.700115,91.880046,V8,STANDARD,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0017880_V1,RFQ_BMCSV2_0017880,2023-09-06 15:29:00,2023-09-08 18:29:00,EN,2956,2,0.977869,59.0671,3,1,0,0.813953,0,1.0,1,V8,STANDARD,STANDARD,BLUE,0.727986,0.763586,0.826411,0.819196,1,1,0,1,4,3,0,3,0,4,COMPLETE,1,62.5,74.929462,67.471785,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0004503_V1,RFQ_BMCSV2_0004503,2023-09-06 15:32:00,2023-09-11 17:32:00,FR,10014,6,0.93072,38.9775,3,0,1,0.765945,1,0.959107,1,V8,STANDARD,OFFROAD,RED,0.870592,0.747098,0.951898,0.896599,1,0,1,1,4,3,0,2,1,4,COMPLETE,1,62.5,84.154655,71.161862,V8,STANDARD,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0018998_V1,RFQ_BMCSV2_0018998,2023-09-06 16:18:00,2023-09-08 20:18:00,EN,2022,2,0.987855,32.1837,2,0,0,0.984896,0,1.0,1,V6,STANDARD,OFFROAD,BLUE,0.843564,0.867304,0.9042,0.980487,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,80.5,89.888882,84.255553,V6,STANDARD,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0023622_V1,RFQ_BMCSV2_0023622,2023-09-06 17:41:00,2023-09-15 21:41:00,EN,3796,4,0.957861,37.7035,0,1,0,0.812279,0,1.0,1,V8,STANDARD,STANDARD,BLUE,0.87716,0.971264,0.896761,0.953641,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,96.0,88.970663,93.188265,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0008174_V1,RFQ_BMCSV2_0008174,2023-09-06 17:52:00,2023-09-10 18:52:00,ES,6952,6,0.902829,49.4243,2,0,0,0.763758,1,0.970622,1,V8,STANDARD,OFFROAD,UNKNOWN,0.605044,0.606508,0.626658,0.611042,1,1,1,1,3,4,1,2,2,3,PARTIAL,1,66.75,56.231305,62.542522,V6,PREMIUM,STANDARD,RED,4,0,REJECTED_AND_REWORKED,COST_ENGINEER,0
RFQCFG_BMCSV2_0013064_V1,RFQ_BMCSV2_0013064,2023-09-06 17:58:00,2023-09-17 00:58:00,EN,1182,1,0.999,51.2971,3,0,0,0.649795,0,1.0,1,V8,STANDARD,STANDARD,BLUE,0.908723,0.549307,0.677892,0.93509,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,72.75,76.775307,74.360123,V8,PREMIUM,STANDARD,BLUE,1,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0007036_V1,RFQ_BMCSV2_0007036,2023-09-06 18:00:00,2023-09-13 00:00:00,EN,1967,2,0.921272,17.3955,0,0,0,0.813725,0,1.0,1,V6,STANDARD,OFFROAD,RED,0.995,0.940599,0.995,0.856369,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,96.0,94.674202,95.469681,V6,STANDARD,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0022747_V1,RFQ_BMCSV2_0022747,2023-09-06 18:47:00,2023-09-13 23:47:00,FR,2359,2,0.76378,82.6286,2,1,2,0.584196,1,0.740273,1,V8,STANDARD,UNKNOWN,RED,0.734973,0.90019,0.476361,0.717454,0,1,0,1,3,2,1,1,1,3,PARTIAL,1,46.25,57.224416,50.639766,V8,STANDARD,STANDARD,RED,1,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0012053_V1,RFQ_BMCSV2_0012053,2023-09-06 18:53:00,2023-09-18 01:53:00,DE,2436,2,0.810246,63.1544,2,0,0,0.82999,1,0.878229,1,V8,PREMIUM,STANDARD,RED,0.969478,0.939895,0.773109,0.88438,0,1,0,1,4,2,0,0,2,4,PARTIAL,1,60.0,89.171546,71.668618,V8,PREMIUM,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0006557_V1,RFQ_BMCSV2_0006557,2023-09-07 07:08:00,2023-09-09 14:08:00,EN,3174,3,0.829848,61.9602,0,1,0,0.778399,0,1.0,1,V6,STANDARD,OFFROAD,RED,0.860963,0.896926,0.995,0.850105,1,1,1,0,4,3,0,3,0,4,COMPLETE,1,85.75,86.574859,86.079944,V6,STANDARD,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0022929_V1,RFQ_BMCSV2_0022929,2023-09-07 07:14:00,2023-09-21 10:14:00,EN,5124,4,0.906544,39.6042,0,0,0,0.824224,0,1.0,1,V6,PREMIUM,STANDARD,BLUE,0.995,0.995,0.995,0.973239,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,96.0,98.955974,97.18239,V6,PREMIUM,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0002953_V1,RFQ_BMCSV2_0002953,2023-09-07 07:17:00,2023-09-17 11:17:00,EN,7185,6,0.776451,57.0725,2,2,0,0.823308,0,1.0,1,V6,STANDARD,STANDARD,UNKNOWN,0.636216,0.67422,0.67406,0.626558,0,1,1,1,3,3,1,3,0,3,PARTIAL,1,56.5,53.276344,55.210538,V6,STANDARD,OFFROAD,BLUE,2,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0007692_V1,RFQ_BMCSV2_0007692,2023-09-07 07:44:00,2023-09-12 12:44:00,EN,657,1,0.9785,56.7116,2,0,0,0.899395,0,1.0,1,V6,STANDARD,STANDARD,RED,0.879728,0.995,0.772944,0.907716,1,1,0,1,4,3,0,1,2,4,COMPLETE,1,70.25,88.884701,77.70388,V6,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,RFQ_REVIEW_LEAD,1
RFQCFG_BMCSV2_0002501_V1,RFQ_BMCSV2_0002501,2023-09-07 07:48:00,2023-09-20 08:48:00,DE,5471,4,0.866527,53.3995,1,0,0,0.679004,1,0.866947,1,V6,PREMIUM,STANDARD,BLUE,0.96458,0.831236,0.995,0.94709,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,88.25,93.447652,90.329061,V6,PREMIUM,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0013155_V1,RFQ_BMCSV2_0013155,2023-09-07 08:38:00,2023-09-11 14:38:00,ES,3205,3,0.954482,73.7077,2,1,0,0.597408,1,0.852404,1,V6,STANDARD,OFFROAD,BLUE,0.850466,0.829327,0.672194,0.831363,1,1,0,1,4,3,0,3,0,4,COMPLETE,1,70.25,76.083777,72.583511,V6,STANDARD,STANDARD,BLUE,1,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0011253_V1,RFQ_BMCSV2_0011253,2023-09-07 08:40:00,2023-09-19 09:40:00,EN,3211,2,0.838048,5.0,0,0,0,0.749922,0,1.0,1,V6,STANDARD,OFFROAD,RED,0.995,0.988761,0.921027,0.993035,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,96.0,97.445553,96.578221,V6,STANDARD,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0006227_V1,RFQ_BMCSV2_0006227,2023-09-07 08:45:00,2023-09-11 14:45:00,EN,2091,2,0.901872,26.0195,0,0,0,0.777927,0,1.0,1,V6,PREMIUM,STANDARD,BLUE,0.995,0.931713,0.995,0.887978,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,96.0,95.242255,95.696902,V6,PREMIUM,OFFROAD,BLUE,1,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0006851_V1,RFQ_BMCSV2_0006851,2023-09-07 09:29:00,2023-09-10 14:29:00,EN,2430,2,0.88705,43.8325,0,1,0,0.770395,0,1.0,1,V6,STANDARD,OFFROAD,BLUE,0.847271,0.722188,0.961696,0.875334,0,0,1,1,4,2,0,2,0,4,PARTIAL,1,75.5,81.662229,77.964892,V6,STANDARD,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0021659_V1,RFQ_BMCSV2_0021659,2023-09-07 10:18:00,2023-09-12 14:18:00,FR,2709,2,0.815638,62.0746,3,1,0,0.586712,1,0.935427,1,UNKNOWN,PREMIUM,STANDARD,RED,0.452075,0.764285,0.762476,0.513446,0,1,1,0,3,2,1,2,0,3,PARTIAL,1,38.5,53.807073,44.622829,V6,PREMIUM,STANDARD,BLUE,2,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
