OPERATION_RUN_ID,RUN_DATE,KMAT_ID,WORK_CENTER_ID,MACHINE_ID,OPERATION_ID,ENGINE,CAB,WHEEL,COLOR,MACHINE_AGE_YEARS,MACHINE_HOURS_RUN,PRE_RUN_VIBRATION_MM_S,PRE_RUN_TEMPERATURE_C,DAYS_SINCE_MAINTENANCE,TOOL_USAGE_CYCLES_PRE_RUN,SETUP_TIME_MINUTES,CONFIG_COMPLEXITY_SCORE,STANDARD_MAINTENANCE_COST_USD,SHIFT_LOAD_PCT,OPERATOR_EXPERIENCE_YEARS,RECENT_30D_DOWNTIME_MIN,PRIOR_30D_MAINTENANCE_COUNT,MACHINE_HEALTH_SCORE,PRIOR_30D_MEAN_VIBRATION_MM_S,PRIOR_WORK_CENTER_TDS_AVG,ACTUAL_MAINTENANCE_COST_USD,ACTUAL_TDS_FACTOR,ACTUAL_TOOL_REPLACEMENT_COUNT,ACTUAL_DOWNTIME_MINUTES
TDSV2_0012699,2024-02-15,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_DYNO,V8,STANDARD,OFFROAD,RED,8.7419,20381.94,3.8408,60.8459,18.391,1084.24,40.307,68.857,421.98,79.674,7.358,12.96,0,71.317,3.1907,1.2744,753.43,1.725895,1,41.955
TDSV2_0012700,2024-02-15,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_MOUNT,V8,STANDARD,OFFROAD,RED,11.3018,16449.46,4.2851,59.1469,27.001,1339.68,32.71,69.672,547.2,72.441,9.102,59.026,5,77.341,3.4825,1.2848,1082.18,2.040828,2,49.375
TDSV2_0012701,2024-02-15,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_FINAL,V8,PREMIUM,STANDARD,RED,4.6982,9635.45,3.0643,60.8715,15.667,1326.87,49.612,71.063,263.52,88.586,3.899,9.294,0,86.738,2.4275,1.1507,393.42,1.385018,0,22.01
TDSV2_0012702,2024-02-15,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_01,OP_CHA_AXLE,V6,STANDARD,OFFROAD,RED,2.2775,11587.25,4.6722,70.3564,39.536,1495.35,50.016,57.547,290.13,94.805,7.709,33.828,0,88.102,3.2589,1.2561,472.3,1.721794,1,36.196
TDSV2_0012703,2024-02-15,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_FINAL,V6,STANDARD,STANDARD,BLUE,11.5622,20049.49,4.0484,62.5954,26.772,468.31,26.6,28.972,517.36,77.784,8.059,53.358,1,80.118,3.4887,1.339,753.71,1.496306,1,26.6
TDSV2_0012704,2024-02-15,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_DYNO,V8,PREMIUM,STANDARD,BLUE,8.2399,20742.6,5.0399,71.1943,94.677,2493.71,45.951,61.954,499.61,75.355,4.935,27.879,1,56.016,4.8874,1.474,1763.13,3.5,3,97.575
TDSV2_0012705,2024-02-15,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_FINAL,V8,PREMIUM,STANDARD,BLUE,10.5002,20462.32,4.5111,70.384,42.645,1326.41,40.51,70.394,506.97,85.858,6.24,63.744,1,77.165,4.268,1.4431,1161.27,2.362357,4,73.574
TDSV2_0012706,2024-02-15,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_01,OP_CHA_SUSPENSION,V8,STANDARD,STANDARD,BLUE,3.2278,12058.64,3.8849,72.4097,30.22,2440.11,36.838,50.661,375.82,97.458,4.424,2.676,5,82.424,3.2953,1.2438,666.16,1.766291,4,59.888
TDSV2_0012707,2024-02-15,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_CALIBRATE,V8,STANDARD,STANDARD,RED,11.4102,18099.16,3.7571,68.9391,10.785,813.68,32.561,51.604,552.91,74.323,9.006,21.245,4,81.626,3.0548,1.1108,889.36,1.717029,1,41.008
TDSV2_0012708,2024-02-15,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_FRAME,V6,PREMIUM,OFFROAD,RED,4.8621,8968.47,4.4295,66.9658,47.174,1369.19,48.452,62.915,324.75,89.651,3.754,31.54,2,79.081,3.5136,1.3165,643.6,1.870594,2,43.122
TDSV2_0012709,2024-02-15,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_FRAME,V8,STANDARD,OFFROAD,BLUE,5.3336,8392.88,3.6905,65.2842,16.78,1501.87,47.581,73.259,250.43,81.846,6.714,4.434,1,77.442,2.8684,1.195,378.35,1.625485,1,40.439
TDSV2_0012710,2024-02-15,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_CAB,V6,STANDARD,STANDARD,BLUE,3.8942,22856.49,3.4585,58.937,39.237,1630.92,23.098,33.247,402.23,87.517,4.554,24.251,0,70.06,3.2501,1.2168,675.45,1.636288,4,45.309
TDSV2_0012711,2024-02-15,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_FRAME,V8,STANDARD,STANDARD,RED,10.2253,20357.07,4.8228,65.2741,33.47,2191.17,27.971,52.4,571.2,95.107,8.945,37.775,5,76.07,4.0984,1.3133,1262.23,2.068097,3,53.316
TDSV2_0012712,2024-02-15,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_MOUNT,V8,STANDARD,STANDARD,BLUE,7.635,24066.17,2.7202,58.9398,9.669,760.46,32.879,57.596,474.17,84.851,6.14,5.171,0,89.178,2.5458,1.123,501.49,1.0,0,5.484
TDSV2_0012713,2024-02-15,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_FRAME,V6,PREMIUM,OFFROAD,BLUE,4.8539,10557.21,4.0949,64.1473,24.431,1096.15,46.835,61.713,370.62,89.489,6.959,22.273,2,77.323,3.163,1.2731,622.42,1.634713,0,28.635
TDSV2_0012714,2024-02-15,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_CAB,V6,PREMIUM,OFFROAD,RED,4.0451,23129.99,3.677,65.8507,7.099,1600.8,53.093,70.714,480.23,95.955,8.717,16.04,2,69.662,2.9769,1.232,873.63,1.886125,2,44.053
TDSV2_0012715,2024-02-16,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_FRAME,V6,PREMIUM,OFFROAD,RED,5.0313,23052.64,4.612,61.7082,12.26,823.24,47.878,58.34,405.16,88.596,5.546,12.786,1,78.65,3.4923,1.1554,664.21,1.54865,2,35.301
TDSV2_0012716,2024-02-16,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_DYNO,V6,STANDARD,STANDARD,RED,11.2898,9712.43,3.6717,63.8145,30.059,750.76,33.468,38.422,410.0,71.977,6.764,32.851,0,74.142,3.1139,1.2648,501.33,1.178936,0,14.857
TDSV2_0012717,2024-02-16,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_FINISH,V6,PREMIUM,STANDARD,BLUE,11.9429,23051.92,4.1862,61.7423,37.973,1411.18,43.856,51.52,586.96,91.116,8.243,28.291,2,70.836,3.7114,1.3812,1213.21,2.043514,2,47.791
TDSV2_0012718,2024-02-16,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_WHEEL,V8,PREMIUM,STANDARD,RED,7.451,26980.88,3.8912,64.9496,19.65,1096.61,44.898,68.725,533.98,100.0,6.032,19.817,3,77.999,3.5851,1.3201,911.13,1.809399,1,56.77
TDSV2_0012719,2024-02-16,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_DYNO,V6,STANDARD,STANDARD,BLUE,10.4655,10689.77,3.9028,60.0443,12.285,1754.3,31.688,36.785,412.33,76.212,4.886,37.944,1,74.48,3.5512,1.1283,562.86,1.424816,1,36.553
TDSV2_0012720,2024-02-16,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_INSPECTION,V6,STANDARD,STANDARD,RED,10.5976,10980.65,3.0889,63.783,5.135,949.27,26.327,29.184,416.62,89.837,8.38,30.721,3,74.318,2.6755,1.0625,437.64,1.126337,1,14.313
TDSV2_0012721,2024-02-16,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_SUSPENSION,V6,STANDARD,STANDARD,BLUE,6.9505,27622.07,3.8427,61.922,6.365,709.57,32.573,43.369,580.54,69.153,6.95,10.464,4,84.255,3.5684,1.1926,568.41,1.010738,0,9.151
TDSV2_0012722,2024-02-16,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_AXLE,V6,PREMIUM,STANDARD,BLUE,4.9192,19679.21,4.8469,69.8131,84.082,1317.76,37.785,50.929,420.55,91.544,3.689,28.155,2,89.1,4.278,1.5151,790.88,2.204918,3,74.304
TDSV2_0012723,2024-02-16,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_01,OP_CHA_SUSPENSION,V6,STANDARD,STANDARD,BLUE,2.5205,10561.89,3.3208,60.0684,10.529,775.77,30.135,33.065,344.82,74.199,6.886,21.293,3,85.603,3.0058,1.0475,337.6,1.0,0,7.047
TDSV2_0012724,2024-02-16,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_CALIBRATE,V6,STANDARD,STANDARD,RED,7.177,24602.06,3.1756,65.8641,43.2,1264.86,39.2,35.579,522.72,79.455,7.193,42.38,1,90.37,3.1598,1.2829,788.38,1.491389,2,31.953
TDSV2_0012725,2024-02-16,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_CALIBRATE,V6,STANDARD,STANDARD,RED,7.8383,25705.56,4.133,69.5606,25.18,1072.56,30.301,41.857,471.73,79.975,9.318,6.722,1,91.001,3.3495,1.1645,504.74,1.10127,0,17.042
TDSV2_0012726,2024-02-16,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_01,OP_CHA_AXLE,V8,STANDARD,STANDARD,RED,2.6762,11924.0,3.6515,70.16,37.284,1402.79,48.154,55.828,321.27,98.456,4.152,10.707,4,88.245,2.8431,1.2626,531.33,1.751607,1,51.428
TDSV2_0012727,2024-02-16,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_FINAL,V6,PREMIUM,OFFROAD,BLUE,4.5268,8649.33,3.9219,56.3377,15.128,1135.88,42.075,58.848,317.51,86.119,7.242,15.277,3,78.685,3.2236,1.3011,476.07,1.363981,0,19.901
TDSV2_0012728,2024-02-16,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_CALIBRATE,V8,STANDARD,STANDARD,BLUE,11.5179,15595.72,4.4452,64.27,34.261,2672.87,33.897,53.428,522.15,72.706,7.994,31.04,2,73.796,3.8605,1.3398,1086.17,2.054261,1,43.229
TDSV2_0012729,2024-02-16,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_DYNO,V6,STANDARD,STANDARD,BLUE,8.5196,22493.64,3.5497,59.2942,16.864,330.49,36.736,37.192,454.79,80.051,4.53,19.697,1,72.636,3.3422,1.1549,578.36,1.207634,0,14.556
TDSV2_0012730,2024-02-16,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_AXLE,V6,PREMIUM,STANDARD,BLUE,4.6961,20214.67,3.6168,62.1108,8.897,1002.34,38.794,47.61,412.76,79.801,6.229,14.481,1,87.981,2.6047,1.0875,439.89,1.001273,0,9.148
TDSV2_0012731,2024-02-17,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_INSPECTION,V8,PREMIUM,STANDARD,RED,8.205,21495.01,4.2129,72.8243,64.051,925.0,45.21,72.492,553.73,85.139,6.419,40.219,2,74.528,4.0578,1.3497,1322.85,2.459387,3,66.39
TDSV2_0012732,2024-02-17,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_INSPECTION,V8,STANDARD,STANDARD,RED,8.2722,21482.66,4.1543,59.712,13.713,1413.37,35.523,53.181,456.46,91.136,3.471,17.089,1,69.241,3.1937,1.0585,708.65,1.599244,1,31.689
TDSV2_0012733,2024-02-17,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_FINAL,V8,STANDARD,OFFROAD,BLUE,10.9531,18411.93,5.998,65.0391,60.114,2442.38,48.928,76.17,586.5,74.12,8.848,62.887,2,70.541,4.7812,1.5302,1894.67,3.442551,4,109.808
TDSV2_0012734,2024-02-17,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_CALIBRATE,V6,STANDARD,OFFROAD,RED,11.4719,16155.75,4.5316,64.0701,22.654,1112.54,38.592,54.242,498.88,63.388,6.915,36.278,0,86.579,3.7166,1.2561,783.71,1.593199,0,25.524
TDSV2_0012735,2024-02-17,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_CAB,V8,STANDARD,STANDARD,BLUE,4.7766,9229.69,3.7893,73.9688,63.209,1524.02,45.27,60.698,350.09,88.458,5.459,33.851,0,82.58,3.2417,1.4141,859.13,2.574632,1,69.452
TDSV2_0012736,2024-02-17,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_CAB,V6,PREMIUM,OFFROAD,RED,4.4156,23814.58,3.8895,64.528,29.12,2568.95,41.604,72.783,375.96,72.972,4.527,19.718,0,58.972,3.2681,1.262,795.83,2.030756,0,48.202
TDSV2_0012737,2024-02-17,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_INSPECTION,V8,STANDARD,OFFROAD,RED,8.4027,21819.63,4.8442,70.5619,31.319,1880.03,39.851,68.631,505.82,79.914,6.289,26.42,3,65.271,3.7714,1.2361,1136.61,2.254225,0,49.108
TDSV2_0012738,2024-02-17,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_FRAME,V6,STANDARD,STANDARD,BLUE,4.3189,8081.82,3.7899,66.4786,27.552,1001.61,41.771,33.007,286.72,98.694,7.845,35.531,1,84.811,2.8728,1.2277,336.58,1.286439,0,16.551
TDSV2_0012739,2024-02-17,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_SUSPENSION,V6,STANDARD,STANDARD,BLUE,4.5802,19269.01,3.2042,65.7416,28.379,1102.81,29.502,42.205,441.23,88.861,4.853,46.847,1,91.422,3.1788,1.2542,619.58,1.361874,0,38.195
TDSV2_0012740,2024-02-17,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_DYNO,V6,STANDARD,STANDARD,BLUE,8.5076,21744.64,5.1581,65.1755,86.843,2219.71,28.938,33.402,497.44,66.006,11.064,19.919,3,67.993,4.6108,1.4661,1426.89,2.830726,6,96.357
TDSV2_0012741,2024-02-17,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_CALIBRATE,V8,STANDARD,OFFROAD,RED,6.9676,24607.95,3.1724,70.725,25.137,1524.07,50.809,73.681,482.59,87.402,7.049,6.749,2,85.431,2.9572,1.243,871.78,1.79009,0,37.679
TDSV2_0012742,2024-02-17,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_CAB,V6,STANDARD,STANDARD,BLUE,5.2132,10933.84,2.8994,61.0639,27.812,451.82,26.573,38.532,398.59,75.017,9.288,36.753,3,76.315,3.0921,1.144,408.08,1.0,0,21.54
TDSV2_0012743,2024-02-17,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_DYNO,V8,STANDARD,OFFROAD,BLUE,10.6611,10387.07,3.3914,66.5556,19.847,769.44,51.304,78.998,431.52,91.741,1.778,52.613,1,78.366,2.825,1.3503,846.69,1.907963,3,49.559
TDSV2_0012744,2024-02-17,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_FRAME,V8,PREMIUM,OFFROAD,BLUE,4.1742,22927.41,5.6087,73.0166,72.281,2469.09,59.53,91.519,459.02,96.359,6.022,44.358,1,66.827,4.2172,1.4402,1626.47,3.5,1,94.731
TDSV2_0012745,2024-02-17,KMAT_TRUCK_01,WC_PAINT,MC_PNT_02,OP_PNT_PRIMER,V8,PREMIUM,STANDARD,BLUE,5.2732,12369.06,2.8546,59.6055,18.103,524.18,47.081,65.611,305.04,80.755,9.22,15.558,1,86.327,2.0538,1.1606,333.95,1.0,0,5.865
TDSV2_0012746,2024-02-17,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_CAB,V8,STANDARD,STANDARD,BLUE,10.6553,19324.97,4.1976,67.9555,20.389,3056.65,33.702,55.855,470.82,84.357,4.523,26.286,1,66.779,3.2498,1.2432,990.9,2.102481,3,58.095
TDSV2_0012747,2024-02-17,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_MOUNT,V6,STANDARD,STANDARD,BLUE,7.2082,23976.16,4.1997,60.297,40.692,1072.21,17.284,32.06,510.22,81.679,6.702,19.177,2,86.151,4.2619,1.1508,704.67,1.407942,0,24.108
TDSV2_0012748,2024-02-17,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_CAB,V8,PREMIUM,OFFROAD,BLUE,4.6943,10264.24,3.3028,69.0469,13.399,1358.06,55.568,84.408,266.34,100.0,4.928,7.577,1,85.891,2.5152,1.286,497.62,1.863206,0,31.638
TDSV2_0012749,2024-02-17,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_FRAME,V6,STANDARD,STANDARD,RED,10.7052,18668.55,4.1861,62.4549,35.355,534.75,39.251,45.774,493.07,100.0,10.278,29.361,2,80.586,3.5657,1.2766,705.43,1.442336,1,26.718
TDSV2_0012750,2024-02-18,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_MOUNT,V8,STANDARD,STANDARD,RED,7.4131,24049.02,3.7061,66.2214,8.332,505.74,29.286,52.687,482.82,70.737,4.81,27.372,1,88.152,3.167,1.1334,540.02,1.090229,1,18.396
TDSV2_0012751,2024-02-18,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_MOUNT,V8,PREMIUM,STANDARD,BLUE,7.5745,24981.1,4.3202,67.0281,32.496,746.63,45.094,68.983,564.49,77.563,4.026,52.742,2,89.648,3.9969,1.3135,921.39,1.765515,3,59.15
TDSV2_0012752,2024-02-18,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_FINISH,V6,STANDARD,STANDARD,RED,11.3695,25177.09,3.6763,54.8252,16.914,1047.01,25.658,27.74,517.11,63.709,5.737,20.005,0,67.834,3.6022,1.1505,635.53,1.303285,0,16.76
TDSV2_0012753,2024-02-18,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_CAB,V8,STANDARD,STANDARD,BLUE,4.1773,23351.4,2.5283,61.0005,11.384,486.81,39.088,51.697,425.36,90.177,6.882,24.346,1,73.489,2.5786,1.1636,438.48,1.107203,0,7.855
TDSV2_0012754,2024-02-18,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_AXLE,V6,PREMIUM,STANDARD,BLUE,5.1975,20430.11,3.6713,67.7991,56.166,707.04,38.283,42.373,485.85,77.253,3.965,28.294,1,92.77,3.2652,1.4006,720.79,1.480199,2,34.71
TDSV2_0012755,2024-02-18,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_CALIBRATE,V6,STANDARD,STANDARD,BLUE,7.3738,26031.96,2.7471,66.332,22.697,515.18,35.896,35.721,508.6,92.658,7.052,19.958,2,94.516,2.7039,1.2187,573.41,1.069567,0,13.2
TDSV2_0012756,2024-02-18,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_CALIBRATE,V6,PREMIUM,STANDARD,BLUE,7.0143,24565.11,4.4725,63.7837,20.09,1895.74,42.068,44.499,497.86,71.527,4.095,46.442,2,84.531,3.1991,1.153,819.94,1.719747,2,42.131
TDSV2_0012757,2024-02-18,KMAT_TRUCK_01,WC_PAINT,MC_PNT_02,OP_PNT_PRIMER,V8,STANDARD,STANDARD,BLUE,5.7629,11941.35,3.3276,64.0797,24.311,1005.24,35.928,54.449,388.08,76.742,10.021,43.747,3,86.892,2.5958,1.1745,408.7,1.125744,1,14.796
TDSV2_0012758,2024-02-18,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_DYNO,V8,STANDARD,STANDARD,BLUE,10.6765,11150.76,3.442,63.4026,6.672,1393.43,29.304,58.445,571.08,80.583,5.671,21.211,6,67.79,3.0718,1.1946,901.87,1.661834,1,30.856
TDSV2_0012759,2024-02-18,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_PRIMER,V8,STANDARD,STANDARD,RED,11.4796,23557.13,5.2889,70.2805,16.759,1672.96,27.08,56.368,514.15,70.856,4.47,31.547,1,67.71,4.1686,1.2974,1063.03,2.020731,1,47.329
TDSV2_0012760,2024-02-18,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_CALIBRATE,V6,STANDARD,OFFROAD,RED,11.7882,15223.39,4.4898,57.9303,10.416,2166.75,41.257,57.482,438.41,62.85,4.437,55.889,2,77.392,4.0277,1.3031,895.15,1.945878,3,65.502
TDSV2_0012761,2024-02-18,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_DYNO,V8,PREMIUM,STANDARD,BLUE,8.8313,20520.61,3.0888,58.9772,13.363,690.24,36.419,61.618,517.58,72.347,7.225,8.666,3,71.833,3.1001,1.1639,826.46,1.519964,1,35.217
TDSV2_0012762,2024-02-18,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_FRAME,V6,PREMIUM,STANDARD,BLUE,10.7124,19397.1,3.0891,57.3131,7.493,625.48,45.234,50.064,478.72,65.549,2.611,20.334,1,87.433,2.4873,1.2347,523.03,1.18456,0,27.072
TDSV2_0012763,2024-02-18,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_DYNO,V6,PREMIUM,OFFROAD,BLUE,8.6659,21594.44,5.3065,70.8802,73.697,1772.57,51.817,66.483,543.37,84.745,3.353,15.526,3,65.092,3.984,1.4304,1807.57,2.936599,3,81.599
TDSV2_0012764,2024-02-18,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_INSPECTION,V6,STANDARD,STANDARD,RED,8.7978,20136.61,3.771,57.6992,8.267,369.59,32.53,41.18,429.98,74.679,4.489,17.886,0,73.189,3.2424,1.04,434.24,1.0,1,16.709
TDSV2_0012765,2024-02-18,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_INSPECTION,V6,PREMIUM,STANDARD,RED,10.8091,10951.46,4.0129,62.8101,30.781,1769.94,45.089,54.784,447.39,59.304,3.472,19.855,2,65.503,3.4295,1.212,753.39,1.599301,0,28.532
TDSV2_0012766,2024-02-18,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_FRAME,V8,PREMIUM,STANDARD,RED,5.0817,8711.23,2.8395,65.4533,10.564,1908.08,46.595,64.819,315.83,82.368,5.443,44.007,0,71.429,2.7331,1.1778,571.86,1.667143,3,51.495
TDSV2_0012767,2024-02-18,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_CALIBRATE,V6,STANDARD,STANDARD,BLUE,11.7456,17248.38,3.3496,66.0663,21.269,910.75,30.358,35.413,530.75,92.311,4.874,16.071,1,88.757,3.1308,1.1864,669.85,1.197946,0,12.138
TDSV2_0012768,2024-02-18,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_PRIMER,V6,PREMIUM,OFFROAD,RED,12.0111,24639.75,4.4126,57.4875,17.024,1392.43,56.826,72.929,587.12,64.183,3.64,36.091,0,66.442,3.5203,1.2019,1127.36,2.035432,3,52.552
TDSV2_0012769,2024-02-19,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_CAB,V6,STANDARD,STANDARD,RED,4.1823,23718.79,3.4995,62.2867,48.303,938.93,32.325,29.927,356.83,83.843,6.225,18.628,0,77.188,3.3433,1.1744,455.24,1.298295,0,26.703
TDSV2_0012770,2024-02-19,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_AXLE,V6,PREMIUM,STANDARD,RED,8.0551,27985.07,3.0512,63.2562,21.187,890.0,39.438,49.315,543.15,94.517,5.95,20.909,3,75.852,3.2162,1.3006,918.48,1.6155,2,41.344
TDSV2_0012771,2024-02-19,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_WHEEL,V8,PREMIUM,OFFROAD,BLUE,7.1891,26893.57,4.4501,69.7189,39.775,1639.49,54.901,94.05,534.73,81.839,5.569,40.337,2,72.604,3.4867,1.3218,1299.21,2.728834,4,80.568
TDSV2_0012772,2024-02-19,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_INSPECTION,V6,PREMIUM,STANDARD,BLUE,11.2487,9604.07,4.2253,67.7055,38.711,2141.05,33.891,55.192,431.38,68.342,6.843,37.077,0,72.419,3.7783,1.259,779.12,1.777132,2,47.132
TDSV2_0012773,2024-02-19,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_PRIMER,V8,STANDARD,STANDARD,RED,11.7917,24575.53,4.7636,67.4159,22.931,1601.45,37.05,58.772,542.17,85.73,5.156,19.831,1,68.459,3.8455,1.2749,1042.38,2.077996,2,49.502
TDSV2_0012774,2024-02-19,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_CALIBRATE,V6,STANDARD,STANDARD,BLUE,7.8835,24182.69,3.9762,61.7853,9.623,704.72,27.501,34.154,537.5,79.468,5.614,14.274,1,90.01,3.677,1.1275,524.98,1.0,0,5.975
TDSV2_0012775,2024-02-19,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_01,OP_CHA_AXLE,V6,STANDARD,STANDARD,RED,1.8765,12945.27,1.7377,54.4671,8.449,931.95,25.937,35.39,223.25,78.104,11.256,19.313,0,89.755,1.9872,1.1315,230.99,1.0,0,7.655
TDSV2_0012776,2024-02-19,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_DYNO,V8,STANDARD,STANDARD,BLUE,8.2448,22470.43,3.4407,61.1217,10.961,1123.12,37.374,48.092,520.32,77.671,3.521,26.171,3,74.687,2.9363,1.122,758.07,1.372748,0,17.316
TDSV2_0012777,2024-02-19,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_FINISH,V6,STANDARD,OFFROAD,RED,12.2767,24003.16,4.2366,61.633,37.092,1204.03,43.077,53.353,634.49,64.165,4.051,42.36,5,69.876,3.9551,1.2755,1356.62,2.151268,1,50.864
TDSV2_0012778,2024-02-19,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_CAB,V6,STANDARD,STANDARD,BLUE,4.8251,25609.84,3.9726,68.1819,34.567,1441.99,36.706,36.013,406.55,99.033,5.354,20.858,0,72.014,3.2748,1.2838,671.04,1.603194,1,38.547
TDSV2_0012779,2024-02-19,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_MOUNT,V6,STANDARD,STANDARD,BLUE,10.8712,16225.36,3.7288,63.3337,36.592,1487.53,23.229,38.257,555.67,69.726,4.223,20.695,4,84.062,4.036,1.3502,933.85,1.514001,0,25.164
